com.samsung.shealth.sleep,6123001,3
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-23 20:30:00.000,,2019-10-25 06:13:30.888,2019-10-25 06:13:30.888,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-24 03:50:00.000,88b132ae-a45d-40ef-b0e1-dae982d392ec,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-23 23:10:00.000,,2019-11-26 10:26:40.692,2019-11-26 10:26:40.692,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-24 06:20:00.000,145410c8-c23e-4ef4-b05f-e038607622bc,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-23 04:10:00.000,,2019-11-26 10:27:52.160,2019-11-26 10:27:52.160,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-23 09:00:00.000,f9ead2eb-5563-44c7-906a-4927526ce80a,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-17 03:00:00.000,,2019-11-26 10:29:58.535,2019-11-26 10:29:58.535,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-17 10:00:00.000,e7906f69-46e7-4f71-9133-7a20bfed3e6d,
,,,,,,,,,,,,,,,,,50002,,,0.0,,,2019-03-13 22:30:00.000,,2019-03-14 18:13:29.461,2019-03-14 18:13:29.461,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-03-14 04:00:00.000,2e241f40-9a13-48ec-9828-e8ef8595d2b8,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-07 00:30:00.000,,2019-09-09 06:44:57.245,2019-09-09 06:44:57.245,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-07 06:50:00.000,bb6a6069-a75c-4493-97c0-aa78932e58b5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-26 23:00:00.000,,2019-10-28 22:21:20.525,2019-10-28 22:21:20.525,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-27 06:00:00.000,1e88f1d6-1972-444b-99e1-ec9f622b6bcd,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-18 22:10:00.000,,2019-11-26 10:29:50.964,2019-11-26 10:29:50.964,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-19 05:20:00.000,dca24f02-52ea-4e25-9b38-fb5fd7735335,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-03-11 21:40:00.000,,2019-03-19 05:41:32.141,2019-03-19 05:41:32.141,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-03-12 03:30:00.000,1ac9ab8b-e1fe-482f-ae00-3fac653ec3e9,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-10 23:20:00.000,,2019-11-26 10:30:19.814,2019-11-26 10:30:19.814,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-11 05:20:00.000,006e9bf6-60e3-412b-b48e-901b3710fa67,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-29 22:10:00.000,,2019-11-05 00:48:03.268,2019-11-05 00:48:03.268,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-30 09:30:00.000,b5351e8e-45da-416a-954c-0758c57443f5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-01 21:50:00.000,,2019-09-09 06:45:19.768,2019-09-09 06:45:19.768,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-02 04:10:00.000,df22ef3c-009e-4522-923a-7d43a9007775,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-12 23:40:00.000,,2019-11-26 10:30:14.053,2019-11-26 10:30:14.053,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-13 08:40:00.000,adab285f-d051-4572-8a4d-4f8162963c60,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-28 22:50:00.000,,2019-10-03 16:03:40.167,2019-10-03 16:03:40.167,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-29 06:10:00.000,5dffafca-adc9-47c1-a86c-9646722dfd80,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-11-25 12:40:00.000,,2019-11-26 10:27:44.103,2019-11-26 10:27:44.103,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-25 16:30:00.000,a06a0c1f-b9fb-4d7c-9a74-4bf4811f7375,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-23 23:10:00.000,,2019-10-03 16:03:52.932,2019-10-03 16:03:52.932,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-24 06:10:00.000,3f3f7d43-8751-4d74-9d3a-ca53c703af50,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-07 00:10:00.000,,2019-11-26 10:30:32.574,2019-11-26 10:30:32.574,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-07 06:10:00.000,bb79dfe3-40eb-4672-890a-3e41d6c25bb1,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-18 01:30:00.000,,2019-11-26 10:29:56.070,2019-11-26 10:29:56.070,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-18 06:20:00.000,c8413649-7b0d-4ab5-9b7f-b08fe4811724,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-12-01 03:50:00.000,,2019-12-01 15:34:18.689,2019-12-01 15:34:18.689,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-01 06:00:00.000,1d5496a5-bea7-4041-b146-88d70a6e8828,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-17 20:50:00.000,,2019-10-03 16:04:10.702,2019-10-03 16:04:10.702,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-18 03:50:00.000,329bff19-97c7-46f7-98e3-e32ae5db9be7,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-12 00:30:00.000,,2019-11-26 10:30:16.520,2019-11-26 10:30:16.520,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-12 06:30:00.000,13dddf6c-da33-483c-9b1c-d663d34cb7a3,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-24 05:10:00.000,,2020-01-08 19:59:16.092,2020-01-08 19:59:16.092,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-24 09:20:00.000,f1874102-8881-42b3-8144-71e138269052,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-11 22:30:00.000,,2019-10-03 16:04:32.104,2019-10-03 16:04:32.104,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-12 05:50:00.000,20e80267-d9ca-4fe4-8116-74f63165b02e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-30 02:10:00.000,,2019-12-01 15:32:44.426,2019-12-01 15:32:44.426,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-30 13:00:00.000,6fd483a8-c14c-4e81-b36f-fc78c4c58755,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-15 00:20:00.000,,2020-01-08 19:59:39.518,2020-01-08 19:59:39.518,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-15 07:00:00.000,e789f105-2c25-4142-8acb-e079c959f066,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-05 21:30:00.000,,2019-11-26 10:30:35.538,2019-11-26 10:30:35.538,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-06 04:10:00.000,b09452b6-6941-41aa-9e65-71b7e7a96680,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-28 04:30:00.000,,2020-01-08 19:59:03.257,2020-01-08 19:59:03.257,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-28 14:40:00.000,b1b64c04-727f-42a0-aef2-2e605819c5dd,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-04 00:40:00.000,,2019-10-07 09:03:56.779,2019-10-07 09:03:56.779,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-04 07:00:00.000,4436374b-7cdc-4b47-b907-dcb67b39c4df,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-03-24 22:40:00.000,,2019-03-25 07:51:36.988,2019-03-25 07:51:36.988,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-03-25 05:10:00.000,385e7661-806b-4282-b45d-de5c43da085b,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-03 02:20:00.000,,2020-01-08 19:58:53.890,2020-01-08 19:58:53.890,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-03 08:50:00.000,46b6a155-832c-4aa5-95d7-04fde83218ba,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-11 04:40:00.000,,2020-01-08 19:59:51.713,2020-01-08 19:59:51.713,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-11 10:40:00.000,b256d40e-fb1c-48d4-86f5-f4fcc3cfcacd,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-04-01 01:40:00.000,,2019-04-01 07:40:13.599,2019-04-01 07:40:13.599,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-01 05:10:00.000,4cb22aac-d2ce-4b7c-a6a9-2db6e6cf211e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-23 06:00:00.000,,2020-01-08 19:59:19.083,2020-01-08 19:59:19.083,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-23 14:50:00.000,2b77cb88-53eb-42e9-813a-7746f5106330,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-04-04 16:00:00.000,,2019-04-05 10:34:29.428,2019-04-05 10:34:29.428,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-05 03:30:00.000,1d2095ec-eebc-4943-81a1-04259b8e6cc3,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-07 18:20:00.000,,2020-01-12 15:36:11.135,2020-01-12 15:36:11.135,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-08 01:30:00.000,7ea19deb-2722-449a-acd6-7e09d6ac646e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-14 00:40:00.000,,2020-01-08 19:59:42.992,2020-01-08 19:59:42.992,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-14 07:20:00.000,9b7a9640-70b6-4bd1-bdeb-52526d5882d5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-25 03:10:00.000,,2020-02-01 18:54:12.413,2020-02-01 18:54:12.413,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-25 11:40:00.000,930a5d94-2ba3-4544-9621-7e0a0b29a70d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-14 00:40:00.000,,2020-02-01 18:54:46.485,2020-02-01 18:54:46.485,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-14 11:10:00.000,63be1f2c-f093-4d0d-8b1b-8ce6a529c18f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-10 02:00:00.000,,2020-01-08 19:59:54.157,2020-01-08 19:59:54.157,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-10 10:10:00.000,7caa4890-1aeb-44ac-8f30-60fc95373c30,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-06-11 16:50:00.000,,2020-06-14 09:31:42.451,2020-06-14 09:31:42.451,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-06-12 00:10:00.000,226d18e3-b3fb-4dc9-a548-50afafa21e34,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-22 07:10:00.000,,2020-01-08 19:59:24.809,2020-01-08 19:59:24.809,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-22 12:30:00.000,3e9945f1-8193-4644-b908-d71c586d3d97,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-12 23:40:00.000,,2019-10-15 04:49:18.460,2019-10-15 04:49:18.460,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-13 06:00:00.000,44d32685-e080-46dc-969a-48f49ff879a1,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-07 18:20:00.000,,2020-01-12 15:36:11.358,2020-01-12 15:36:11.358,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-08 01:30:00.000,df2a5454-6311-4590-beda-2c4661a26709,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-20 00:30:00.000,,2019-10-20 17:02:20.602,2019-10-20 17:02:20.602,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-20 06:20:00.000,2cd1ad05-f0b9-48fd-aa50-cc8540223f62,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-06-01 21:30:00.000,,2020-06-14 09:32:17.028,2020-06-14 09:32:17.028,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-06-02 04:00:00.000,074a5865-8c5f-4426-81ca-32f971ee9767,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-26 00:00:00.000,,2020-02-01 18:54:13.751,2020-02-01 18:54:13.751,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-26 05:20:00.000,36ed7662-8f9c-4889-b34b-f19774dcc779,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-26 18:20:00.000,,2020-06-14 09:33:25.655,2020-06-14 09:33:25.655,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-05-27 01:40:00.000,10a29725-70ab-47f3-85f5-5396f2522e6b,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-21 21:10:00.000,,2019-10-25 06:13:37.979,2019-10-25 06:13:37.979,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-22 04:50:00.000,43728519-17cd-469f-a90d-96e723733577,
,,,,,,,,,,,,,,,,,50002,,,0.0,,,2019-04-10 02:30:00.000,,2019-04-10 08:09:39.974,2019-04-10 08:09:39.974,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-10 08:09:32.611,df636173-7d90-4538-86b8-c654accbfd4c,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-13 00:50:00.000,,2020-02-01 18:54:49.916,2020-02-01 18:54:49.916,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-13 07:10:00.000,abc61c00-47d8-4e53-8a65-72a3d7f8a5e7,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-13 01:40:00.000,,2020-01-08 19:59:44.539,2020-01-08 19:59:44.539,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-13 07:50:00.000,a20dc7a7-891c-4553-b86e-ead6a57071aa,
,,,,,,,,,,,,,,,,,50002,,,0.0,,,2019-04-15 22:30:00.000,,2019-04-16 23:11:14.988,2019-04-16 23:11:14.988,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-16 03:00:00.000,75274925-2c43-4ea0-a337-34de08d548d1,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-06-07 01:50:00.000,,2020-06-14 09:31:53.615,2020-06-14 09:31:53.615,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-06-07 06:10:00.000,dc50d5bf-a304-4458-bb10-4be81f51a1db,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-11 23:50:00.000,,2020-01-12 15:35:57.825,2020-01-12 15:35:57.825,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-12 07:50:00.000,97f4620c-2f3d-4fab-8688-2ceedd47c38d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-15 22:40:00.000,,2020-06-14 09:34:00.998,2020-06-14 09:34:00.998,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-05-16 02:50:00.000,76b5cf2a-c609-4b40-8771-3dd17ad2954f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-03 00:20:00.000,,2019-11-05 00:47:47.910,2019-11-05 00:47:47.910,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-03 06:10:00.000,99a2aa24-b67d-4fc2-9a27-1373ef582d5c,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-31 21:20:00.000,,2020-06-14 09:33:08.476,2020-06-14 09:33:08.476,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-06-01 04:10:00.000,e08a0429-1f89-40df-9e2f-1047a3992bf4,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-30 22:00:00.000,,2020-09-06 10:10:18.629,2020-09-06 10:10:18.629,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-31 05:00:00.000,269d5661-4278-4b1b-a31d-c2cc2824acb2,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-11-04 15:20:00.000,,2019-11-05 00:49:59.786,2019-11-05 00:49:59.786,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-04 23:30:00.000,1e19008f-dcc3-4a00-86e0-e037e448cc51,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-04-18 01:30:00.000,,2019-04-20 15:03:49.917,2019-04-20 15:03:49.917,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-18 09:00:00.000,b71f8378-8cb7-4bdc-8382-fac08540eaa3,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-29 21:30:00.000,,2020-01-12 15:36:26.502,2020-01-12 15:36:26.502,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-30 02:40:00.000,c2ffda32-f26f-42a4-9c11-7e2ba50616ab,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-24 18:30:00.000,,2020-09-06 10:10:45.139,2020-09-06 10:10:45.139,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-25 05:10:00.000,0d279d71-c83f-41c4-9bed-c5902f3e97ea,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-25 19:50:00.000,,2020-06-14 09:33:32.981,2020-06-14 09:33:32.981,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-05-26 04:00:00.000,cd52faa9-db13-4652-b083-064da8a6bc57,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-21 23:10:00.000,,2019-11-26 10:27:57.888,2019-11-26 10:27:57.888,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-22 10:30:00.000,946c319a-ad18-4f21-99e0-99fa37cdfcd6,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-01-24 05:00:00.000,,2020-02-01 18:54:17.148,2020-02-01 18:54:17.148,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-24 09:20:00.000,608ca2ab-11c1-411c-8850-9cc6e1693344,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-05 23:20:00.000,,2020-09-06 10:09:20.059,2020-09-06 10:09:20.059,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-06 05:40:00.000,adacfd1e-b5b1-494c-8a96-d6f86857d656,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-16 01:50:00.000,,2019-11-26 10:30:02.466,2019-11-26 10:30:02.466,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-16 08:00:00.000,7f90db29-7e57-480c-b960-96b39c336107,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2020-01-29 13:30:00.000,,2020-02-01 18:55:36.911,2020-02-01 18:55:36.911,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-01-30 06:00:00.000,5b7a89cf-1c31-43c8-82da-54b1391eeffb,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-29 21:40:00.000,,2020-09-06 10:10:22.849,2020-09-06 10:10:22.849,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-30 05:00:00.000,9cfc7ee1-0280-483f-b2d2-30e9a0cfa5c9,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-04-28 02:00:00.000,,2019-04-29 10:20:18.939,2019-04-29 10:20:18.939,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-28 08:20:00.000,e2988412-001e-4ff0-af33-cfb8831467f1,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-04-30 03:30:00.000,,2019-05-03 20:20:57.521,2019-05-03 20:20:57.521,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-30 10:40:00.000,3df45db8-b5d4-4c84-8cc7-755150c40072,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-06-06 00:20:00.000,,2020-06-14 09:31:58.537,2020-06-14 09:31:58.537,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-06-06 05:40:00.000,46447d59-daa5-4c8b-b711-3c1e7b224731,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-10 00:20:00.000,,2019-11-26 10:30:23.399,2019-11-26 10:30:23.399,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-10 06:20:00.000,35ee3d0b-696b-459f-aaaa-ee30f433b6a9,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-23 18:00:00.000,,2020-09-06 10:10:48.402,2020-09-06 10:10:48.402,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-24 01:00:00.000,5ea243a0-e01d-44e5-9551-6d6b54ccd74d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-19 17:50:00.000,,2020-09-06 10:11:08.640,2020-09-06 10:11:08.640,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-20 01:10:00.000,17a165e9-59c3-4f43-a73c-fec5f4d85953,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-06 23:30:00.000,,2020-09-07 08:20:47.763,2020-09-07 08:20:47.763,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-07 04:50:00.000,582edca4-9d01-4afb-a8ab-b56c55e65e13,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-05-12 05:50:00.000,,2019-05-13 02:20:31.948,2019-05-13 02:20:31.948,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-12 12:00:00.000,b025be95-1537-4f28-81c0-896e72b66b38,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-05-15 05:10:00.000,,2019-05-15 12:41:20.728,2019-05-15 12:41:20.728,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-15 12:40:00.000,95088956-045b-47ff-a2bc-64487da4cea5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-30 20:00:00.000,,2020-06-14 09:33:14.341,2020-06-14 09:33:14.341,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-05-31 03:10:00.000,a1311c7c-8f14-48ce-9cee-8395eada6ddf,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-08-16 15:40:00.000,,2020-09-06 10:12:26.857,2020-09-06 10:12:26.857,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-08-16 23:50:00.000,c452761f-1769-42d1-ac10-699332843c38,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-29 04:50:00.000,,2019-12-01 15:32:50.302,2019-12-01 15:32:50.302,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-29 10:00:00.000,e3bf309d-6719-4794-b5be-a857df8dc8ee,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-20 02:20:00.000,,2020-09-20 20:43:50.906,2020-09-20 20:43:50.906,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-20 05:30:00.000,c6e00a6a-7aa3-4cd6-a76b-17d5b4d724d0,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-07 22:10:00.000,,2020-09-08 07:44:57.344,2020-09-08 07:44:57.344,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-08 06:40:00.000,81816d4d-eb45-47f9-ab36-a0a0fa96904f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-12 22:40:00.000,,2020-09-20 20:44:36.694,2020-09-20 20:44:36.694,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-13 06:00:00.000,732c991c-ea72-4c7c-9739-13a1a479e37a,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-18 04:10:00.000,,2020-09-20 20:44:12.530,2020-09-20 20:44:12.530,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-18 09:00:00.000,48320dce-d101-4a71-a1d8-831b9fff8732,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-11 00:40:00.000,,2020-09-20 20:44:41.603,2020-09-20 20:44:41.603,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-11 08:10:00.000,6814e9ef-18c6-487b-a624-2f7671bf1a03,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-05-24 19:20:00.000,,2020-06-14 09:33:34.081,2020-06-14 09:33:34.081,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-05-25 02:10:00.000,17edccb4-0c43-4b88-9470-dd5a45fa203b,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-05-22 04:10:00.000,,2019-05-22 16:54:48.851,2019-05-22 16:54:48.851,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-22 12:40:00.000,c6530133-7508-48b0-81bc-7e62e9861c00,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-09-25 03:10:00.000,,2020-09-27 16:31:07.876,2020-09-27 16:31:07.876,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-09-25 09:00:00.000,56738874-1f06-4602-96b8-bb729fff4c5a,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-12-27 02:30:00.000,,2020-01-08 19:59:05.685,2020-01-08 19:59:05.685,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-12-27 11:30:00.000,dadf40c2-0a0f-4bc1-8812-ca14c9f97e2d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2020-10-02 23:50:00.000,,2020-10-03 21:30:23.188,2020-10-03 21:30:23.188,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2020-10-03 08:30:00.000,1b82186b-f862-494b-bc31-dce0a64bd66e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-05-28 06:20:00.000,,2019-05-30 05:44:25.015,2019-05-30 05:44:25.015,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-28 12:30:00.000,c9a8b0fd-cf70-4604-9563-6e82c612545e,
